id,nama_gerai,tipe_lokasi,alamat,kab_kota,tipe_wilayah,nama_kab_kota,provinsi,latitude,longitude,google_maps
694,ATM Bank BCA 129C-Indomaret Taman Balaraja,atm,"Perum Taman Balaraja, Blok B8 No. 2 desa, Parahu, Sukamulya, Tangerang, Banten 15631, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.173351,106.442736,https://maps.google.com/?cid=7608860130371661459
488,ATM Mandiri Indomaret Kubikahomy,atm,"Kawasan Edutown Lot B 8, BSD City, Jalan Dormitory, Pagedangan, Tangerang, Banten 15310, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3035473,106.6378716,https://maps.google.com/?cid=5150501590256774121
2554,Bakung Indomaret,grocery_or_supermarket,"Bakung, Kronjo, Tangerang, Banten 15550, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0991245,106.4266379,https://maps.google.com/?cid=6827630722290148270
16059,Gem Indomaret Sepatan,supermarket,"JL Raya Mauk, Km. 12, RT 2 RW 7, Kosambi, Pisangan Jaya, Sepatan, Rw. Kidang, Tangerang, Banten 15330, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1129572,106.5714658,https://maps.google.com/?cid=3734512209017675616
2297,INDOMARET,grocery_or_supermarket,"Jl. Villa Tgr. Regensi Baru Blok Ad 2 No.AD2/ N, Kuta Jaya, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.170204,106.5771819,https://maps.google.com/?cid=4823337407999814013
2507,INDOMARET,grocery_or_supermarket,"Jl. Raya Kampung Melayu, Kp. Melayu Barat, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0663644,106.6463688,https://maps.google.com/?cid=6657041133759229130
2630,INDOMARET,grocery_or_supermarket,"Jl. Raya Baru, Tobat, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1853011,106.4484745,https://maps.google.com/?cid=4637436207813658146
13160,INDOMARET,supermarket,"Kelapa Dua, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.245018,106.6156665,https://maps.google.com/?cid=6562597722793854509
2502,INDOMARET (KamBes),grocery_or_supermarket,"Jl. Raya Kp. Besar, Kp. Melayu Barat, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0659143,106.6510775,https://maps.google.com/?cid=14259195873217465617
2576,INDOMARET CILONGOK,grocery_or_supermarket,"Jl. Yayasan Lama No.25, Sukamantri, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1723747,106.5438176,https://maps.google.com/?cid=18078743347030167822
12960,INDOMARET RAYA CIKUPA,grocery_or_supermarket,"Jl. Raya Serang No.KM.14, Talagasari, Cikupa, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.228547,106.5236087,https://maps.google.com/?cid=5979953094592277537
2587,INDOMARET RUKO SAKURA,grocery_or_supermarket,"Perum bumi indah, Gelam Jaya, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.167031,106.5570117,https://maps.google.com/?cid=12705910251634664764
26,Indomaret,convenience_store,"Unnamed Road, West Kedaung, Sepatan Timur, Tangerang, Banten 15520, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1234432,106.6059734,https://maps.google.com/?cid=4586629919736243861
2593,Indomaret,supermarket,"Jalan Nn, Gelam Jaya, Pasar Kemis, Gelam Jaya, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1712816,106.5545603,https://maps.google.com/?cid=5933446407738573659
880,Indomaret,convenience_store,"Jl. Springs Boulevard, Cihuni, Pagedangan, Tangerang, Banten 15332, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2738473,106.6351679,https://maps.google.com/?cid=2342887434349207943
949,Indomaret,grocery_or_supermarket,"Belimbing, Kosambi, Tangerang, Banten 15212, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0868022,106.677903,https://maps.google.com/?cid=7651987081536808938
2044,Indomaret,convenience_store,"Surya Bahari, Pakuhaji, Tangerang, Banten 15570, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.04409,106.5731392,https://maps.google.com/?cid=11152210449276638341
2046,Indomaret,supermarket,"Karang Serang, Sukadiri, Tangerang, Banten 15570, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0334822,106.5691404,https://maps.google.com/?cid=3576629925923278717
2080,Indomaret,convenience_store,"Tegal Kunir Kidul, Mauk, Tangerang, Banten 15330, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0655958,106.5377839,https://maps.google.com/?cid=14578963431360674566
2093,Indomaret,supermarket,"Jalan Raya Tanjung Pasir No.76, RT 3/RW. 1, Pangkalan, Teluknaga, Tegal Angus, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0434581,106.6649956,https://maps.google.com/?cid=11958263108080913576
2095,Indomaret,supermarket,"Jl. Raya Kyai H. Mushonif No.4, Kp. Besar, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0561459,106.6569974,https://maps.google.com/?cid=14946529643435008215
2189,Indomaret,convenience_store,"Jl. Raya Kosambi, Dadap, Kosambi, Tangerang, Banten 15211, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0852696,106.7012357,https://maps.google.com/?cid=3431060234387399472
2114,Indomaret,convenience_store,"Blok, Jl. Raya Kutabumi Blok CA1 No.12A, Kuta Baru, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1543051,106.5758016,https://maps.google.com/?cid=7336967167281070389
2187,Indomaret,convenience_store,"Jl. Cengklong No.40, Jatimulya, Kosambi, Tangerang, Banten 15211, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0869969,106.6818886,https://maps.google.com/?cid=2827620146518984723
2188,Indomaret,convenience_store,"JL. Raya Kampung Melayu, RT. 002 RW 12, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.099121,106.637979,https://maps.google.com/?cid=11034858846703584586
2259,Indomaret,convenience_store,"BLK. BA4, No. 17, Ruko Summarecon Gading Serpong, JL. Boulevard Gading Serpong, Pakulonan Barat, 15810 Tangerang, Indonesia, West Pakulonan, Kelapa Dua, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.23722,106.63151,https://maps.google.com/?cid=11466112817159374254
2292,Indomaret,supermarket,"Jl. Cemara Raya No.87, Kuta Jaya, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1653745,106.5774391,https://maps.google.com/?cid=14561733689130788921
2324,Indomaret,supermarket,"Jl. Perancis No.51, RT.20/RW.5, Dadap, Kosambi, Tangerang, Banten 15211, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0922375,106.704497,https://maps.google.com/?cid=14235776189918774267
2328,Indomaret,convenience_store,"JL. Raya Perancis, No. 2A RT.001 RW.006, Kosambi Tim., Tangerang, Banten 15213, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.089368,106.695323,https://maps.google.com/?cid=17370321052858862653
2424,Indomaret,supermarket,"Jl. Raya Parung Panjang, Caringin, Legok, Tangerang, Banten 15820, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3193008,106.5813942,https://maps.google.com/?cid=6467430548332449512
2425,Indomaret,supermarket,"Jl. Raya Perjuangan, Jatake, Pagedangan, Tangerang, Banten 15330, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3026889,106.5940059,https://maps.google.com/?cid=8910825225300191393
2426,Indomaret,convenience_store,"Jl. Lkr. Selatan Blok A1 No.2, Suradita, Cisauk, Tangerang, Banten 15343, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3530648,106.6340729,https://maps.google.com/?cid=11037509580044002113
2428,Indomaret,convenience_store,"Suradita, Cisauk, Tangerang, Banten 15341, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3408292,106.6305528,https://maps.google.com/?cid=18412844877945407181
2431,Indomaret,grocery_or_supermarket,"Suradita, Cisauk, Tangerang, Banten 15343, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3578864,106.6376698,https://maps.google.com/?cid=15491456163776448883
2437,Indomaret,convenience_store,"JL Raya Kelapa Dua, No. 58 RT 01 RW 04, Kelapa Dua, Medang, Kec. Tangerang, Tangerang, Banten 11550, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2674278,106.6108139,https://maps.google.com/?cid=9004248212594678939
2438,Indomaret,grocery_or_supermarket,"Allogio, Medang, Pagedangan, Tangerang, Banten 15334, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2669589,106.6052194,https://maps.google.com/?cid=1587364362197154475
2441,Indomaret,convenience_store,"Jl. Kp. Pagedangan No.8, Pagedangan, Tangerang, Banten 15339, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2918615,106.6335874,https://maps.google.com/?cid=12044588379570162638
2442,Indomaret,grocery_or_supermarket,"Kav. Dormitory Lot B8, Pagedangan, Tangerang, Banten 15811, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3035429,106.6378776,https://maps.google.com/?cid=11160271596303896777
2443,Indomaret,supermarket,"Jl. Puspitek Blok 2M No.3, RT.1/RW.2, Pagedangan, Tangerang, Banten 15339, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2963644,106.6278939,https://maps.google.com/?cid=9221096801889251196
2463,Indomaret,grocery_or_supermarket,"Indomaret Cisauk 2, Jl. Raya Cisauk - Lapan, Cisauk, Tangerang, Banten 15341, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3262187,106.6397575,https://maps.google.com/?cid=14481597580202881093
2464,Indomaret,store,"Cibogo, Cisauk, Tangerang, Banten 15341, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3305808,106.6394886,https://maps.google.com/?cid=10515086189139968835
2470,Indomaret,convenience_store,"Kp.Cirarab Rt.02 Rw.02 Cirarab Legok, Cirarab, Legok, Tangerang, Banten 15820, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3259833,106.5700289,https://maps.google.com/?cid=7732075933395212962
2471,Indomaret,convenience_store,"Jl. BSD Raya Utama, Medang, Pagedangan, Tangerang, Banten 15334, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2708246,106.6308447,https://maps.google.com/?cid=1414134705687564598
2487,Indomaret,supermarket,"Jl. Raya Parung Panjang, Babakan, Legok, Tangerang, Banten 15820, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2990494,106.5879489,https://maps.google.com/?cid=9878533833935328220
2510,Indomaret,grocery_or_supermarket,"blok.a1, no.10, Komplek Mutiara Garuda, Kp. Melayu Timur, Teluknaga, Tangerang, Banten 15510, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0780192,106.6467346,https://maps.google.com/?cid=10866388442885849476
2535,Indomaret,supermarket,"Sepatan, JL. Raya Toko Haji, Sepatan, Tangerang, Banten 15520, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1183224,106.5773704,https://maps.google.com/?cid=11790293202197144702
2536,Indomaret,supermarket,"Jl. Raya Mauk, Kosambi, Sukadiri, Tangerang, Banten 15530, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1051331,106.5648681,https://maps.google.com/?cid=2268590126833846223
2545,Indomaret,supermarket,"Kronjo, Tangerang, Banten 15550, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.061115,106.4258111,https://maps.google.com/?cid=6977202822396154368
2546,Indomaret,convenience_store,"JL Raya Rajeg, Pasar Kemis, Karet, Tangerang, Banten 15520, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1486072,106.5865895,https://maps.google.com/?cid=14566946775180437154
2549,Indomaret,grocery_or_supermarket,"Karet, Sepatan, Tangerang, Banten 15520, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1533397,106.5845996,https://maps.google.com/?cid=7320720300429139639
2557,Indomaret,grocery_or_supermarket,"JL Raya Mauk, KM 16 RT 08 RW 03, Mauk, Buaran Jati, Tangerang, Banten 15330, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.0887426,106.5465991,https://maps.google.com/?cid=10532486947645281888
2562,Indomaret,supermarket,"Sukamanah, Rajeg, Tangerang, Banten 15540, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1177509,106.5024344,https://maps.google.com/?cid=16745854757811596562
2573,Indomaret,convenience_store,"Ruko Taman Media Terania, JL Raya Boilevard Timur, RT 01 RW 03, Cikupa, Ciakar, Panongan, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2484167,106.5320667,https://maps.google.com/?cid=10396327941674461696
2580,Indomaret,convenience_store,"Jl. Raya Kuta Bumi Ruko Pondok Sejahtera, Kutabumi, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1541294,106.5671588,https://maps.google.com/?cid=7778845450426384907
2590,Indomaret,convenience_store,"Sindang Panon, Sindang Jaya, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1522593,106.531062,https://maps.google.com/?cid=3291645160678110590
2592,Indomaret,convenience_store,"Jl. Puri Jaya No.15, Ps. Kemis, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1655783,106.5369481,https://maps.google.com/?cid=6481408741956289252
2595,Indomaret,supermarket,"Jl. Perumahan Taman Walet Blok. Rs/Wrd No.68, Sindangsari, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1426802,106.5357452,https://maps.google.com/?cid=14450056194157316511
2596,Indomaret,grocery_or_supermarket,"Sukamantri, PasarKemis, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1547684,106.5496762,https://maps.google.com/?cid=8369253973603584176
2598,Indomaret,convenience_store,"Wana Kerta, Sindang Jaya, Tangerang, Banten 15560, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1909283,106.5001304,https://maps.google.com/?cid=14938154813528507787
2601,Indomaret,supermarket,"Jl. Raya Kresek No.27, Merak, Sukamulya, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.1770013,106.4478341,https://maps.google.com/?cid=8930557842859934466
2605,Indomaret,convenience_store,"Sentul Jaya, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2146842,106.4432462,https://maps.google.com/?cid=2120054406272556867
2611,Indomaret,supermarket,"Jl. Raya Serang, Cikande, Jayanti, Tangerang, Banten 42186, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.209023,106.3766872,https://maps.google.com/?cid=12853466456949749340
2615,Indomaret,convenience_store,"Jl. Swadaya No.10, Klp. Dua, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2354544,106.6135708,https://maps.google.com/?cid=13386025816878953536
2617,Indomaret,supermarket,"Gembong, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2246981,106.4227208,https://maps.google.com/?cid=2390498060636502797
2621,Indomaret,shopping_mall,"Tobat, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2020797,106.4401707,https://maps.google.com/?cid=5825658962833454588
2623,Indomaret,supermarket,"JL. Raya Serang - Pandeglang Km. 12, No. 7, RT. 004/01, Cangkudu, Serang, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2263128,106.4361477,https://maps.google.com/?cid=10901704878461522146
2624,Indomaret,convenience_store,"Jl. Raya Balaraja - Serang Kp. Cangkudu Rt.01/03, Sukamurni, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2320392,106.4343987,https://maps.google.com/?cid=5417738799181851906
2627,Indomaret,supermarket,"JL. Raya Serang, RT. 03/09, Kp. Kemang, Cikande, Serang, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.212661,106.393275,https://maps.google.com/?cid=16913088375420580682
2634,Indomaret,convenience_store,"JL. Kresek, RT.01 RW 02, Sukamulya, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.156679,106.42061,https://maps.google.com/?cid=12365271565287453958
2636,Indomaret,convenience_store,"Sukamulya, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.161242,106.424004,https://maps.google.com/?cid=10917906104369063951
2645,Indomaret,supermarket,"Jl. Raya Kresek KM.1,5, Balaraja, Tangerang, Banten 15610, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.190413,106.4612713,https://maps.google.com/?cid=4335981864326916797
2648,Indomaret,supermarket,"Jl. Raya Serang No.2, RT.3/RW.1, Sukadamai, Cikupa, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2206293,106.5349713,https://maps.google.com/?cid=18160046831688124397
2650,Indomaret,convenience_store,"Jl. Raya Serang No.27, RT.1/RW.1, Bitung Jaya, Cikupa, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2249045,106.5528307,https://maps.google.com/?cid=6683179835891769462
2658,Indomaret,grocery_or_supermarket,"Dukuh, Cikupa, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2360993,106.5287536,https://maps.google.com/?cid=17217801365397723245
2664,Indomaret,convenience_store,"Ruko Blossom, JL Boulevard Raya, RT 06 RW 04, Cikupa, Mekar Bakti, Panongan, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2518645,106.5198504,https://maps.google.com/?cid=18357244300106301669
2666,Indomaret,supermarket,"JL Arya Jaya Santika, Tigaraksa, Pasir Nangka, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.238855,106.474017,https://maps.google.com/?cid=5191809984147692585
2670,Indomaret,convenience_store,"JL Boulevard Utama, RT.12 RW 02, Perumahan Citra Raya Blok K1 No.24R, Panongan, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.276396,106.534081,https://maps.google.com/?cid=12632021532553593615
2671,Indomaret,convenience_store,"JL Serdang Asri, RT 01 RW 03, Panongan, Mekar Jaya, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.3027861,106.5409056,https://maps.google.com/?cid=8786259795412164668
2677,Indomaret,grocery_or_supermarket,"Legok, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.273628,106.5401433,https://maps.google.com/?cid=9433323908984990811
2681,Indomaret,convenience_store,"JL Raya Aria Wangsakara, RT. 03 RW. 02, Bugel, Tigaraksa, Tapos, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2959417,106.47525,https://maps.google.com/?cid=16996196664610876391
2682,Indomaret,supermarket,"Jl. Perum Tiga Raksa No.Ai-1 E19/ 2,, Sodong, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2778462,106.4908426,https://maps.google.com/?cid=12763247086446409669
2686,Indomaret,supermarket,"Jl. Nusa Indah Raya Blok AJ1C27 No.2, Marga Sari, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2779918,106.4931558,https://maps.google.com/?cid=1941010933270452183
2688,Indomaret,convenience_store,"JL Pemda Tigaraksa, Km. 2, 5, Samprok, Tigaraksa, Kadu Agung, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2755886,106.4814753,https://maps.google.com/?cid=7335547906625432998
2692,Indomaret,convenience_store,"JL Raya Aria Wangsakara, RT 01 RW 03, Tigaraksa, Kadu Agung, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2598611,106.4807444,https://maps.google.com/?cid=859296856071285281
2693,Indomaret,supermarket,"Kadu Agung, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2664334,106.4906526,https://maps.google.com/?cid=645959009463838342
2695,Indomaret,supermarket,"Pematang, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2380789,106.4567835,https://maps.google.com/?cid=2506194861170956470
2699,Indomaret,grocery_or_supermarket,"Jl. Puri Permai Blok A1 No.182, Pasir Nangka, Tigaraksa, Pasir Nangka, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.241401,106.472981,https://maps.google.com/?cid=15501139155791039156
2700,Indomaret,grocery_or_supermarket,"Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2617372,106.4739896,https://maps.google.com/?cid=14265732886932544188
2705,Indomaret,convenience_store,"Ruko Perum Taman Adiyasa Blok.F No.1, Cisoka, Cisoka, Cisoka, Tangerang, Banten 15730, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2734443,106.4317533,https://maps.google.com/?cid=6384179131007270662
2706,Indomaret,convenience_store,"Ps. TigaraksaJalan, Jl. Aria Wasangkara Blok PK5, Tigaraksa, Tangerang, Banten 15720, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2684637,106.4677582,https://maps.google.com/?cid=14620538150418712507
2711,Indomaret,convenience_store,"Solear, Tangerang, Banten 15730, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2897586,106.40231,https://maps.google.com/?cid=3602662473931464579
2712,Indomaret,convenience_store,"Jl. Raya Cisoka No.18, Solear, Tangerang, Banten 15730, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2934677,106.411177,https://maps.google.com/?cid=12974161690518365916
2713,Indomaret,convenience_store,"Jl. Raya Serang No.48, Bitung Jaya, Cikupa, Tangerang, Banten 15710, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2201164,106.5322791,https://maps.google.com/?cid=4766486067060932712
2715,Indomaret,grocery_or_supermarket,"Jl. Raya Cukang Galih No.123, Cukang Galih, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2511399,106.5369257,https://maps.google.com/?cid=1671532890645310551
2716,Indomaret,convenience_store,"Cukang Galih, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2440649,106.5495683,https://maps.google.com/?cid=2442897844486936072
2718,Indomaret,convenience_store,"Jl. Raya PLP Curug, Suka Bakti, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2575247,106.5596975,https://maps.google.com/?cid=15512220171209036454
2721,Indomaret,convenience_store,"JL. Danau Elok, No. 21, Curug, Komplek Taman Boston, Binong, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2411856,106.587843,https://maps.google.com/?cid=7116717227708148458
2722,Indomaret,convenience_store,"Jl. Binong Permai Blok F-7 No.47, RT.2/RW.4, Suka Bakti, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2462753,106.5833832,https://maps.google.com/?cid=5736663132389081890
2724,Indomaret,supermarket,"Jl. Binong Permai, Suka Bakti, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2466495,106.580201,https://maps.google.com/?cid=17846497924014836059
2725,Indomaret,convenience_store,"Jl. Ruko Star of Asia, Binong, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2302842,106.5882322,https://maps.google.com/?cid=11549674225626194663
2735,Indomaret,supermarket,"Jl. Raya Parigi No.109, Suka Bakti, Curug, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2531173,106.5678026,https://maps.google.com/?cid=14840141558306561256
2738,Indomaret,convenience_store,"JL Diklat Pemda, RT 3 RW 3, Bojong Nagka, Bojong Nangka, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2639972,106.59115,https://maps.google.com/?cid=8400064244541238801
2739,Indomaret,supermarket,"Rancagong, Legok, Tangerang, Banten 15820, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2762558,106.5702769,https://maps.google.com/?cid=13414081049702354172
2741,Indomaret,supermarket,"Jl. Dasana Indah Raya, Bojong Nangka, Klp. Dua, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2552306,106.6062067,https://maps.google.com/?cid=13399841248489211854
2742,Indomaret,convenience_store,"JL Raya Wijaya Kusuma, RT 001 RW 010, Kelapa Dua, Bojong Nangka, Kec. Tangerang, Tangerang, Banten 12430, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2549694,106.6017694,https://maps.google.com/?cid=3566540069809983763
2744,Indomaret,convenience_store,"JL Raya Komplek Dasana Indah, Blok RB 1 No. 20, Legok, Kemuning, Tanegrang, Tangerang, Banten 15820, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2971525,106.5701927,https://maps.google.com/?cid=10261613714035153014
2802,Indomaret,convenience_store,"Jl. Klp. Gading Sel. Blok AH10 No.27, Pakulonan Bar., Klp. Dua, Tangerang, Banten 15810, Indonesia",Kabupaten Tangerang,Kabupaten,Tangerang,Banten,-6.2370865,106.6288197,https://maps.google.com/?cid=17882958047688008909
